id,name,path,collection,parentId,sourceUrl,folderUrl,type,extension,displaySize,campaignMonth,formatFromName,ugcLabeled,previewLabeled,storageStatus,inspectionStatus,performanceStatus
1T8UF0lF0pm9_mpy-bFfLSVom7RO7WZ1s,AL WHITE WINDOW.png,Brand Assets/A-TEAM ASSETS/AL WHITE WINDOW.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1T8UF0lF0pm9_mpy-bFfLSVom7RO7WZ1s/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,15.2 MB,,,False,False,linked_to_drive,cataloged,not_supplied
17VgHvuL4xr94LcSQnq6e-HbHDnHABAS5,ateam.psd,Brand Assets/A-TEAM ASSETS/ateam.psd,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/17VgHvuL4xr94LcSQnq6e-HbHDnHABAS5/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,layered image,.psd,56.5 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1Dvl8zcn7_lTq3-KPslnHagggUZHYair-,PHTO A-Team 2021 2A 12679 RGB 2.png,Brand Assets/A-TEAM ASSETS/PHTO A-Team 2021 2A 12679 RGB 2.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1Dvl8zcn7_lTq3-KPslnHagggUZHYair-/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,1.2 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1pI2g-lCS9mu9ff5yFXQnx7crxk941evz,PHTO A-Team 2021 2A 12679 RGB.png,Brand Assets/A-TEAM ASSETS/PHTO A-Team 2021 2A 12679 RGB.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1pI2g-lCS9mu9ff5yFXQnx7crxk941evz/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,1.2 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1gjgT9OKq8lmRFzFcH43juvDqMKfv-6iL,PHTO A-Team Certified Master Installer 2021 392A 12679 RGB.png,Brand Assets/A-TEAM ASSETS/PHTO A-Team Certified Master Installer 2021 392A 12679 RGB.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1gjgT9OKq8lmRFzFcH43juvDqMKfv-6iL/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,2.5 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1DEVF-_kNNIJmsAO4mEKbGu-QpHsK8FvW,PHTO A-Team Concierge 2021 161A 12679 RGB.png,Brand Assets/A-TEAM ASSETS/PHTO A-Team Concierge 2021 161A 12679 RGB.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1DEVF-_kNNIJmsAO4mEKbGu-QpHsK8FvW/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,7.6 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1MsGQle2O7xh6G6KB61HaEUHQA8xZVswz,PHTO A-Team Design Consultant 2021 354A 12679 RGB (1).png,Brand Assets/A-TEAM ASSETS/PHTO A-Team Design Consultant 2021 354A 12679 RGB (1).png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1MsGQle2O7xh6G6KB61HaEUHQA8xZVswz/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,7.1 MB,,,False,False,linked_to_drive,cataloged,not_supplied
15XQL8m_oDqjr5TAPmdSUcoBgL7eCWds5,PHTO A-Team Service Tech 2021 119A 12679 RGB.png,Brand Assets/A-TEAM ASSETS/PHTO A-Team Service Tech 2021 119A 12679 RGB.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/15XQL8m_oDqjr5TAPmdSUcoBgL7eCWds5/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,7.2 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1bgRPxfRld_RWnUfC5K18w-zz1qKYjpK-,PHTO Al Holding Double-Hung Window Black 12014A 12480 RGB 2.png,Brand Assets/A-TEAM ASSETS/PHTO Al Holding Double-Hung Window Black 12014A 12480 RGB 2.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1bgRPxfRld_RWnUfC5K18w-zz1qKYjpK-/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,1.3 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1TQWSG5wNn9U2eRE-3ln0N1Q4O_iZXSsB,PHTO Al Holding Double-Hung Window Black 12014A 12480 RGB.png,Brand Assets/A-TEAM ASSETS/PHTO Al Holding Double-Hung Window Black 12014A 12480 RGB.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1TQWSG5wNn9U2eRE-3ln0N1Q4O_iZXSsB/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,1.3 MB,,,False,False,linked_to_drive,cataloged,not_supplied
15sHd6_1NvErot2R1_8oWs8oBnu1LWboo,PHTO Al Holding Double-Hung Window Black 12014B 12480 RGB.png,Brand Assets/A-TEAM ASSETS/PHTO Al Holding Double-Hung Window Black 12014B 12480 RGB.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/15sHd6_1NvErot2R1_8oWs8oBnu1LWboo/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,3.4 MB,,,False,False,linked_to_drive,cataloged,not_supplied
11JCkmwBz5w_c3O9luUVMT3n1TXRHxpVR,PHTO Al Holding Double-Hung Window Dark Bronze 12014B 12480 RGB.png,Brand Assets/A-TEAM ASSETS/PHTO Al Holding Double-Hung Window Dark Bronze 12014B 12480 RGB.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/11JCkmwBz5w_c3O9luUVMT3n1TXRHxpVR/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,3.5 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1MrvFuTsW59OmzmjcRungC1hSY59yLVK5,PHTO Al Holding Double-Hung Window White 12014A 12480 RGB.jpg,Brand Assets/A-TEAM ASSETS/PHTO Al Holding Double-Hung Window White 12014A 12480 RGB.jpg,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1MrvFuTsW59OmzmjcRungC1hSY59yLVK5/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.jpg,2.7 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1EXSd8BCy8NcHuhEeDMfKTQcTdtV4IK1w,PHTO Al Holding Double-Hung Window White 12014B 12480 RGB 8.03.04 AM.png,Brand Assets/A-TEAM ASSETS/PHTO Al Holding Double-Hung Window White 12014B 12480 RGB 8.03.04 AM.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1EXSd8BCy8NcHuhEeDMfKTQcTdtV4IK1w/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,1.3 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1wgt6C2lNUTjWyJFjzhk3EuLe6s4DZGMH,PHTO Al Standing Bucket 31007A 12480 RGB.jpg,Brand Assets/A-TEAM ASSETS/PHTO Al Standing Bucket 31007A 12480 RGB.jpg,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1wgt6C2lNUTjWyJFjzhk3EuLe6s4DZGMH/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.jpg,3.8 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1fdcHG7yaxsO2FfNo3wPyyBRCx-nlr9y-,PHTO Al Standing Bucket 31021A 12480 RGB.png,Brand Assets/A-TEAM ASSETS/PHTO Al Standing Bucket 31021A 12480 RGB.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1fdcHG7yaxsO2FfNo3wPyyBRCx-nlr9y-/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,1 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1AF_hqBKue0hdRD03dspV3rQlC6Uqg80A,PHTO Al Standing Specialty Window Terratone 31021A 12480 RGB.png,Brand Assets/A-TEAM ASSETS/PHTO Al Standing Specialty Window Terratone 31021A 12480 RGB.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1AF_hqBKue0hdRD03dspV3rQlC6Uqg80A/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,3.2 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1DQ3CRD2yIVl68Kq_xBBSzoekDL9lq4OM,PHTO Al Standing Tools 31007C 12480 RGB.png,Brand Assets/A-TEAM ASSETS/PHTO Al Standing Tools 31007C 12480 RGB.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1DQ3CRD2yIVl68Kq_xBBSzoekDL9lq4OM/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,883 KB,,,False,False,linked_to_drive,cataloged,not_supplied
1Y1bC8IT6Gj3WJlf_se9QiC3qN4tdkw7W,PHTO Hero Design Consultant 1730A 12480 RGB.png,Brand Assets/A-TEAM ASSETS/PHTO Hero Design Consultant 1730A 12480 RGB.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1Y1bC8IT6Gj3WJlf_se9QiC3qN4tdkw7W/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,3 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1n7vHlNnPvgAYpnf85vescZIJUAAejIn0,PHTO Hero Design Consultant 2465A 12480 RGB.png,Brand Assets/A-TEAM ASSETS/PHTO Hero Design Consultant 2465A 12480 RGB.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1n7vHlNnPvgAYpnf85vescZIJUAAejIn0/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,2.2 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1n8XxGY0uBZiNrVOiBpY5UBMet1jThQ7w,PHTO Hero Install Project Manager 1659A 12480 RGB.png,Brand Assets/A-TEAM ASSETS/PHTO Hero Install Project Manager 1659A 12480 RGB.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1n8XxGY0uBZiNrVOiBpY5UBMet1jThQ7w/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,18.5 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1ffxuhIBtmEU9Wx-N-756pVE6ursuO4WY,PHTO Hero Install Project Manager 2219C 12480 RGB 2.png,Brand Assets/A-TEAM ASSETS/PHTO Hero Install Project Manager 2219C 12480 RGB 2.png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1ffxuhIBtmEU9Wx-N-756pVE6ursuO4WY/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,8.2 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1NREf_gPOMEdgOaqK7shpafx4aQHUjIMV,PHTO Installer Hero 494A 12494 RGB (1).png,Brand Assets/A-TEAM ASSETS/PHTO Installer Hero 494A 12494 RGB (1).png,brand,1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,https://drive.google.com/file/d/1NREf_gPOMEdgOaqK7shpafx4aQHUjIMV/view,https://drive.google.com/drive/folders/1thqDi9H9A47RM9j3W36qZaDRvngEjtPu,image,.png,2.4 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1tHbDiurhn6tw5O0eMN-tkpN3X7fw4_nh,PHTO Beauty Winslow Exterior 13502 55A.jpg,Brand Assets/BEAUTY SHOTS/PHTO Beauty Winslow Exterior 13502 55A.jpg,brand,12kLqDSsWDh3dWpTxeKAngtKi8zzHr0z8,https://drive.google.com/file/d/1tHbDiurhn6tw5O0eMN-tkpN3X7fw4_nh/view,https://drive.google.com/drive/folders/12kLqDSsWDh3dWpTxeKAngtKi8zzHr0z8,image,.jpg,8.3 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1S77bF3KWWCGIK8fcyatSEYpYa-5mvaOF,PHTO Lifestyle Exterior 12181 5406A (1).png,Brand Assets/BEAUTY SHOTS/PHTO Lifestyle Exterior 12181 5406A (1).png,brand,12kLqDSsWDh3dWpTxeKAngtKi8zzHr0z8,https://drive.google.com/file/d/1S77bF3KWWCGIK8fcyatSEYpYa-5mvaOF/view,https://drive.google.com/drive/folders/12kLqDSsWDh3dWpTxeKAngtKi8zzHr0z8,image,.png,937 KB,,,False,False,linked_to_drive,cataloged,not_supplied
1gNqA0F-zNMtMarDT8nIv7TpjoG4SpXuy,14247 Asset Card Designer Highlights Breegan Jane 1.jpg,Brand Assets/Ensemble Entry Doors/14247 Asset Card Designer Highlights Breegan Jane 1.jpg,brand,17Zrdyd5ww63FsnVvtdMB0yj4SB_KrdKr,https://drive.google.com/file/d/1gNqA0F-zNMtMarDT8nIv7TpjoG4SpXuy/view,https://drive.google.com/drive/folders/17Zrdyd5ww63FsnVvtdMB0yj4SB_KrdKr,image,.jpg,339 KB,,,False,False,linked_to_drive,cataloged,not_supplied
1qlpaQjRfR4Z9zIfLymDFKtZyxLxd1jRp,14247 Asset Card Designer Highlights Laurie March 1.jpg,Brand Assets/Ensemble Entry Doors/14247 Asset Card Designer Highlights Laurie March 1.jpg,brand,17Zrdyd5ww63FsnVvtdMB0yj4SB_KrdKr,https://drive.google.com/file/d/1qlpaQjRfR4Z9zIfLymDFKtZyxLxd1jRp/view,https://drive.google.com/drive/folders/17Zrdyd5ww63FsnVvtdMB0yj4SB_KrdKr,image,.jpg,474 KB,,,False,False,linked_to_drive,cataloged,not_supplied
1FpRS7ZWBKW0BOvNn5XMZ9pjXWSlFSQfa,ensemble entry 2.png,Brand Assets/Ensemble Entry Doors/ensemble entry 2.png,brand,17Zrdyd5ww63FsnVvtdMB0yj4SB_KrdKr,https://drive.google.com/file/d/1FpRS7ZWBKW0BOvNn5XMZ9pjXWSlFSQfa/view,https://drive.google.com/drive/folders/17Zrdyd5ww63FsnVvtdMB0yj4SB_KrdKr,image,.png,6.5 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1lIaj49Tz6rrLug0A38s9uiGcJFiYQhz9,Entance_door_V1 (1).jpg,Brand Assets/Ensemble Entry Doors/Entance_door_V1 (1).jpg,brand,17Zrdyd5ww63FsnVvtdMB0yj4SB_KrdKr,https://drive.google.com/file/d/1lIaj49Tz6rrLug0A38s9uiGcJFiYQhz9/view,https://drive.google.com/drive/folders/17Zrdyd5ww63FsnVvtdMB0yj4SB_KrdKr,image,.jpg,4.5 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1STE88FY7YVZnSJcIH3bj79_G5_2I1X3x,Entry door 1.png,Brand Assets/Ensemble Entry Doors/Entry door 1.png,brand,17Zrdyd5ww63FsnVvtdMB0yj4SB_KrdKr,https://drive.google.com/file/d/1STE88FY7YVZnSJcIH3bj79_G5_2I1X3x/view,https://drive.google.com/drive/folders/17Zrdyd5ww63FsnVvtdMB0yj4SB_KrdKr,image,.png,21.7 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1rwgtgVXtPDx9pCZxcVzFm65Jcsqvg3HQ,Entry door 2.png,Brand Assets/Ensemble Entry Doors/Entry door 2.png,brand,17Zrdyd5ww63FsnVvtdMB0yj4SB_KrdKr,https://drive.google.com/file/d/1rwgtgVXtPDx9pCZxcVzFm65Jcsqvg3HQ/view,https://drive.google.com/drive/folders/17Zrdyd5ww63FsnVvtdMB0yj4SB_KrdKr,image,.png,5 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1nqqQ6aj9YrFvbpqBOBpfL1qUkeZb5ed5,PHTO A-Team Concierge 2021 161A 12679 RGB.png,Brand Assets/Ensemble Entry Doors/Entry Doors/A-Team/PHTO A-Team Concierge 2021 161A 12679 RGB.png,brand,12tP1FH1Ar928IS6ee89mEFlhdc0I3LYW,https://drive.google.com/file/d/1nqqQ6aj9YrFvbpqBOBpfL1qUkeZb5ed5/view,https://drive.google.com/drive/folders/12tP1FH1Ar928IS6ee89mEFlhdc0I3LYW,image,.png,7.6 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1oEyiLpLJRoosZs-vLxoNNVHdL5wAW73N,PHTO A-Team Design Consultant 2021 354A 12679 RGB (1).png,Brand Assets/Ensemble Entry Doors/Entry Doors/A-Team/PHTO A-Team Design Consultant 2021 354A 12679 RGB (1).png,brand,12tP1FH1Ar928IS6ee89mEFlhdc0I3LYW,https://drive.google.com/file/d/1oEyiLpLJRoosZs-vLxoNNVHdL5wAW73N/view,https://drive.google.com/drive/folders/12tP1FH1Ar928IS6ee89mEFlhdc0I3LYW,image,.png,7.1 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1mObqMoSbdYAjmcyXMlsJ2h_fCNfVIkOr,PHTO A-Team Service Tech 2021 119A 12679 RGB.png,Brand Assets/Ensemble Entry Doors/Entry Doors/A-Team/PHTO A-Team Service Tech 2021 119A 12679 RGB.png,brand,12tP1FH1Ar928IS6ee89mEFlhdc0I3LYW,https://drive.google.com/file/d/1mObqMoSbdYAjmcyXMlsJ2h_fCNfVIkOr/view,https://drive.google.com/drive/folders/12tP1FH1Ar928IS6ee89mEFlhdc0I3LYW,image,.png,7.2 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1tGc7kEMJ8ViwEMYIv33-xEL4SGuU48dT,PHTO Al Standing Tools 31007C 12480 RGB.png,Brand Assets/Ensemble Entry Doors/Entry Doors/A-Team/PHTO Al Standing Tools 31007C 12480 RGB.png,brand,12tP1FH1Ar928IS6ee89mEFlhdc0I3LYW,https://drive.google.com/file/d/1tGc7kEMJ8ViwEMYIv33-xEL4SGuU48dT/view,https://drive.google.com/drive/folders/12tP1FH1Ar928IS6ee89mEFlhdc0I3LYW,image,.png,883 KB,,,False,False,linked_to_drive,cataloged,not_supplied
1e3-ORQl17-hLT1bTNdor4KXGEfZS-_nR,PHTO Hero Design Consultant 2465A 12480 RGB.png,Brand Assets/Ensemble Entry Doors/Entry Doors/A-Team/PHTO Hero Design Consultant 2465A 12480 RGB.png,brand,12tP1FH1Ar928IS6ee89mEFlhdc0I3LYW,https://drive.google.com/file/d/1e3-ORQl17-hLT1bTNdor4KXGEfZS-_nR/view,https://drive.google.com/drive/folders/12tP1FH1Ar928IS6ee89mEFlhdc0I3LYW,image,.png,2.2 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1-Fxr2FzEkGOwYt9CI4zv7M8mVbHABjNh,PHTO Installer Hero 494A 12494 RGB (1).png,Brand Assets/Ensemble Entry Doors/Entry Doors/A-Team/PHTO Installer Hero 494A 12494 RGB (1).png,brand,12tP1FH1Ar928IS6ee89mEFlhdc0I3LYW,https://drive.google.com/file/d/1-Fxr2FzEkGOwYt9CI4zv7M8mVbHABjNh/view,https://drive.google.com/drive/folders/12tP1FH1Ar928IS6ee89mEFlhdc0I3LYW,image,.png,2.4 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1wk7NZIyqpmkoCCZTtu-R0pIoJRUW4Z9L,Ensemble Multi-Point Lock.mov,Brand Assets/Ensemble Entry Doors/Entry Doors/Ensemble Multi-Point Lock.mov,brand,1SKQZoGZQcBdYL_oVlzEY3fQwdnj9GTcA,https://drive.google.com/file/d/1wk7NZIyqpmkoCCZTtu-R0pIoJRUW4Z9L/view,https://drive.google.com/drive/folders/1SKQZoGZQcBdYL_oVlzEY3fQwdnj9GTcA,video,.mov,1.38 GB,,,False,False,linked_to_drive,cataloged,not_supplied
1pFMwBI2nPaknMq9kFd8ul_pbM8k7V1XP,Ensemble Entry Door Logo_Black_Renwal by Andersen Replacement Entry Doors Replacement Doors Front Door Repair Near me.png,Brand Assets/Ensemble Entry Doors/Entry Doors/Ensemble™ Logos/Ensemble Entry Door Logo_Black_Renwal by Andersen Replacement Entry Doors Replacement Doors Front Door Repair Near me.png,brand,1k5w_rgZy3noMlODEHYWH9QbAR_0MxUIx,https://drive.google.com/file/d/1pFMwBI2nPaknMq9kFd8ul_pbM8k7V1XP/view,https://drive.google.com/drive/folders/1k5w_rgZy3noMlODEHYWH9QbAR_0MxUIx,image,.png,43 KB,,,False,False,linked_to_drive,cataloged,not_supplied
1awLBmAiYNlrhcF6_-_zm5jeKSdeSHob0,Ensemble Entry Door Logo_White_Renwal by Andersen Replacement Entry Doors Replacement Doors Front Door Repair Near me.png,Brand Assets/Ensemble Entry Doors/Entry Doors/Ensemble™ Logos/Ensemble Entry Door Logo_White_Renwal by Andersen Replacement Entry Doors Replacement Doors Front Door Repair Near me.png,brand,1k5w_rgZy3noMlODEHYWH9QbAR_0MxUIx,https://drive.google.com/file/d/1awLBmAiYNlrhcF6_-_zm5jeKSdeSHob0/view,https://drive.google.com/drive/folders/1k5w_rgZy3noMlODEHYWH9QbAR_0MxUIx,image,.png,40 KB,,,False,False,linked_to_drive,cataloged,not_supplied
1c35lnJsBULspgsvBaZBBfjr5ezKTANJR,CLM JD Power CA 1 Pos H 2022 13159 CMYK.psd,Brand Assets/Ensemble Entry Doors/Entry Doors/LOGOS/CLM JD Power CA 1 Pos H 2022 13159 CMYK.psd,brand,1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,https://drive.google.com/file/d/1c35lnJsBULspgsvBaZBBfjr5ezKTANJR/view,https://drive.google.com/drive/folders/1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,layered image,.psd,1.9 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1eJp2vj7kk-acsacX8veEYlVO-bdhi5zt,CLM JD Power US 1 3YR Pos H 2022 13159 CMYK.jpg,Brand Assets/Ensemble Entry Doors/Entry Doors/LOGOS/CLM JD Power US 1 3YR Pos H 2022 13159 CMYK.jpg,brand,1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,https://drive.google.com/file/d/1eJp2vj7kk-acsacX8veEYlVO-bdhi5zt/view,https://drive.google.com/drive/folders/1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,image,.jpg,343 KB,,,False,False,linked_to_drive,cataloged,not_supplied
1bbnEmdxKkWCjjpapWGsqxdWtFSXFhu-8,CLM JD Power US 1 3YR Pos H 2022 13159 RGB.psd,Brand Assets/Ensemble Entry Doors/Entry Doors/LOGOS/CLM JD Power US 1 3YR Pos H 2022 13159 RGB.psd,brand,1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,https://drive.google.com/file/d/1bbnEmdxKkWCjjpapWGsqxdWtFSXFhu-8/view,https://drive.google.com/drive/folders/1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,layered image,.psd,2.9 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1FHIC4DYOowWEV8nhaf5sTnqJaQFTYDyj,CLM JD Power US 1 3YR Pos V 2022 13159 CMYK.jpg,Brand Assets/Ensemble Entry Doors/Entry Doors/LOGOS/CLM JD Power US 1 3YR Pos V 2022 13159 CMYK.jpg,brand,1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,https://drive.google.com/file/d/1FHIC4DYOowWEV8nhaf5sTnqJaQFTYDyj/view,https://drive.google.com/drive/folders/1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,image,.jpg,394 KB,,,False,False,linked_to_drive,cataloged,not_supplied
16sCoRfwz4UTkYbwMUH5Gs7N_SlfIIBel,ILLO Heroes Delta Formation 12479 RGB.ai,Brand Assets/Ensemble Entry Doors/Entry Doors/LOGOS/ILLO Heroes Delta Formation 12479 RGB.ai,brand,1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,https://drive.google.com/file/d/16sCoRfwz4UTkYbwMUH5Gs7N_SlfIIBel/view,https://drive.google.com/drive/folders/1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,vector,.ai,659 KB,,,False,False,linked_to_drive,cataloged,not_supplied
1h_oKC82Zgz2UiWzXZxDYSu4B0vGaKj7K,LOGO BBB Accredited Business Vert K (1).ai,Brand Assets/Ensemble Entry Doors/Entry Doors/LOGOS/LOGO BBB Accredited Business Vert K (1).ai,brand,1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,https://drive.google.com/file/d/1h_oKC82Zgz2UiWzXZxDYSu4B0vGaKj7K/view,https://drive.google.com/drive/folders/1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,vector,.ai,1 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1xkhBX_59HZZkzEyArJvDV35PtyrifOAv,LOGO Certifed Master Installer Horizontal CMYK.ai,Brand Assets/Ensemble Entry Doors/Entry Doors/LOGOS/LOGO Certifed Master Installer Horizontal CMYK.ai,brand,1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,https://drive.google.com/file/d/1xkhBX_59HZZkzEyArJvDV35PtyrifOAv/view,https://drive.google.com/drive/folders/1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,vector,.ai,1.2 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1cFfYHda3D8gL2qIMa0eiTwSoGhYhWpMH,LOGO Energy Star Ask About K (1).ai,Brand Assets/Ensemble Entry Doors/Entry Doors/LOGOS/LOGO Energy Star Ask About K (1).ai,brand,1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,https://drive.google.com/file/d/1cFfYHda3D8gL2qIMa0eiTwSoGhYhWpMH/view,https://drive.google.com/drive/folders/1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,vector,.ai,990 KB,,,False,False,linked_to_drive,cataloged,not_supplied
1MOIsHWZQYww2aSHTgQ688AqAOs0DkUDi,LOGO Energy Star Partner Sustained Excellence 2022 RGB.ai,Brand Assets/Ensemble Entry Doors/Entry Doors/LOGOS/LOGO Energy Star Partner Sustained Excellence 2022 RGB.ai,brand,1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,https://drive.google.com/file/d/1MOIsHWZQYww2aSHTgQ688AqAOs0DkUDi/view,https://drive.google.com/drive/folders/1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,vector,.ai,302 KB,,,False,False,linked_to_drive,cataloged,not_supplied
1RgWwzZXN4GYHr9Wt01AzwJByw72QH1Ca,LOGO Fibrex Material K.ai,Brand Assets/Ensemble Entry Doors/Entry Doors/LOGOS/LOGO Fibrex Material K.ai,brand,1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,https://drive.google.com/file/d/1RgWwzZXN4GYHr9Wt01AzwJByw72QH1Ca/view,https://drive.google.com/drive/folders/1pFwoQqNZ8rHbVw3sh83gYyC9weJHubfn,vector,.ai,899 KB,,,False,False,linked_to_drive,cataloged,not_supplied
